Frequency,Age,Conductivity_Mean,RelativePermittivity_Mean,Label,Orientation_Transverse,Disease_ActRIIB,Disease_MDX,Disease_PBS,Disease_SMA
150000,14,0.439237769,42245.06578,1,TRUE,TRUE,FALSE,FALSE,FALSE
150000,13,0.433520729,22829.43987,1,FALSE,FALSE,TRUE,FALSE,FALSE
150000,13,0.37335057,21943.65032,1,TRUE,FALSE,TRUE,FALSE,FALSE
150000,43,0.35824294,14493.69418,1,FALSE,FALSE,TRUE,FALSE,FALSE
150000,43,0.217414766,16562.43163,1,TRUE,FALSE,TRUE,FALSE,FALSE
150000,6,0.357775426,14887.75472,1,FALSE,FALSE,TRUE,FALSE,FALSE
150000,6,0.2404377,16323.21058,1,TRUE,FALSE,TRUE,FALSE,FALSE
150000,14,0.296036665,21474.97458,1,FALSE,FALSE,FALSE,TRUE,FALSE
150000,14,0.297862608,27833.78599,1,TRUE,FALSE,FALSE,TRUE,FALSE
150000,40,0.507727663,15713.17843,1,FALSE,FALSE,FALSE,FALSE,TRUE
150000,40,0.318479286,20853.5838,1,TRUE,FALSE,FALSE,FALSE,TRUE
178000,14,0.567198518,34924.28117,1,FALSE,TRUE,FALSE,FALSE,FALSE
178000,14,0.481721094,37869.07423,1,TRUE,TRUE,FALSE,FALSE,FALSE
178000,13,0.453324045,19856.98182,1,FALSE,FALSE,TRUE,FALSE,FALSE
178000,13,0.393564821,19142.00274,1,TRUE,FALSE,TRUE,FALSE,FALSE
178000,43,0.37292224,12287.11289,1,FALSE,FALSE,TRUE,FALSE,FALSE
178000,43,0.235561165,14627.6735,1,TRUE,FALSE,TRUE,FALSE,FALSE
178000,6,0.372564719,12924.62121,1,FALSE,FALSE,TRUE,FALSE,FALSE
178000,6,0.257409073,14661.67279,1,TRUE,FALSE,TRUE,FALSE,FALSE
178000,14,0.31920012,19163.06662,1,FALSE,FALSE,FALSE,TRUE,FALSE
178000,14,0.324468806,24865.17388,1,TRUE,FALSE,FALSE,TRUE,FALSE
178000,40,0.522850466,13260.0297,1,FALSE,FALSE,FALSE,FALSE,TRUE
178000,40,0.341569456,18158.61832,1,TRUE,FALSE,FALSE,FALSE,TRUE
212000,14,0.61490224,30668.7281,1,FALSE,TRUE,FALSE,FALSE,FALSE
212000,14,0.529378607,33509.13854,1,TRUE,TRUE,FALSE,FALSE,FALSE
212000,13,0.473496064,17159.90344,1,FALSE,FALSE,TRUE,FALSE,FALSE
212000,13,0.413611889,16575.19756,1,TRUE,FALSE,TRUE,FALSE,FALSE
212000,43,0.387937756,10328.64194,1,FALSE,FALSE,TRUE,FALSE,FALSE
212000,43,0.255451375,12754.49396,1,TRUE,FALSE,TRUE,FALSE,FALSE
212000,6,0.388087417,11135.19648,1,FALSE,FALSE,TRUE,FALSE,FALSE
212000,6,0.276355523,13017.34221,1,TRUE,FALSE,TRUE,FALSE,FALSE
212000,14,0.345005876,16887.70171,1,FALSE,FALSE,FALSE,TRUE,FALSE
212000,14,0.354319475,21971.07156,1,TRUE,FALSE,FALSE,TRUE,FALSE
212000,40,0.538470063,11127.78488,1,FALSE,FALSE,FALSE,FALSE,TRUE
212000,40,0.366222466,15605.42502,1,TRUE,FALSE,FALSE,FALSE,TRUE
253000,14,0.666481956,26579.69586,1,FALSE,TRUE,FALSE,FALSE,FALSE
253000,14,0.581360334,29267.94444,1,TRUE,TRUE,FALSE,FALSE,FALSE
253000,13,0.493324843,14757.74272,1,FALSE,FALSE,TRUE,FALSE,FALSE
253000,13,0.433926654,14278.69441,1,TRUE,FALSE,TRUE,FALSE,FALSE
253000,43,0.403083551,8619.037226,1,FALSE,FALSE,TRUE,FALSE,FALSE
253000,43,0.276585776,10979.24209,1,TRUE,FALSE,TRUE,FALSE,FALSE
253000,6,0.404062626,9530.972876,1,FALSE,FALSE,TRUE,FALSE,FALSE
253000,6,0.296924379,11435.36535,1,TRUE,FALSE,TRUE,FALSE,FALSE
253000,14,0.373015913,14689.40043,1,FALSE,FALSE,FALSE,TRUE,FALSE
253000,14,0.387203788,19155.70325,1,TRUE,FALSE,FALSE,TRUE,FALSE
253000,40,0.553917667,9281.664473,1,FALSE,FALSE,FALSE,FALSE,TRUE
253000,40,0.391603067,13237.04249,1,TRUE,FALSE,FALSE,FALSE,TRUE
302000,14,0.720718301,22713.73017,1,FALSE,TRUE,FALSE,FALSE,FALSE
302000,14,0.635872678,25233.22229,1,TRUE,TRUE,FALSE,FALSE,FALSE
302000,13,0.512115232,12650.99458,1,FALSE,FALSE,TRUE,FALSE,FALSE
302000,13,0.453651684,12262.71505,1,TRUE,FALSE,TRUE,FALSE,FALSE
302000,43,0.417897947,7151.379012,1,FALSE,FALSE,TRUE,FALSE,FALSE
302000,43,0.298311967,9331.393106,1,TRUE,FALSE,TRUE,FALSE,FALSE
302000,6,0.42010156,8117.290184,1,FALSE,FALSE,TRUE,FALSE,FALSE
302000,6,0.318606775,9939.175001,1,TRUE,FALSE,TRUE,FALSE,FALSE
302000,14,0.402569824,12601.25949,1,FALSE,FALSE,FALSE,TRUE,FALSE
302000,14,0.422679611,16389.18686,1,TRUE,FALSE,FALSE,TRUE,FALSE
302000,40,0.569188674,7716.773795,1,FALSE,FALSE,FALSE,FALSE,TRUE
302000,40,0.417119344,11098.78036,1,TRUE,FALSE,FALSE,FALSE,TRUE
359000,14,0.774435654,19227.54321,1,FALSE,TRUE,FALSE,FALSE,FALSE
359000,14,0.689928541,21566.8469,1,TRUE,TRUE,FALSE,FALSE,FALSE
359000,13,0.529055651,10870.77799,1,FALSE,FALSE,TRUE,FALSE,FALSE
359000,13,0.472214076,10545.11955,1,TRUE,FALSE,TRUE,FALSE,FALSE
359000,43,0.431944527,5931.010035,1,FALSE,FALSE,TRUE,FALSE,FALSE
359000,43,0.319735214,7870.928724,1,TRUE,FALSE,TRUE,FALSE,FALSE
359000,6,0.43568675,6919.580025,1,FALSE,FALSE,TRUE,FALSE,FALSE
359000,6,0.340414463,8584.648952,1,TRUE,FALSE,TRUE,FALSE,FALSE
359000,14,0.431758651,10710.0872,1,FALSE,FALSE,FALSE,TRUE,FALSE
359000,14,0.464833939,13492.61873,1,TRUE,FALSE,FALSE,TRUE,FALSE
359000,40,0.583637617,6425.809644,1,FALSE,FALSE,FALSE,FALSE,TRUE
359000,40,0.441446279,9250.588162,1,TRUE,FALSE,FALSE,FALSE,TRUE
428000,14,0.828481795,16011.94446,1,FALSE,TRUE,FALSE,FALSE,FALSE
428000,14,0.744057221,18161.80421,1,TRUE,TRUE,FALSE,FALSE,FALSE
428000,13,0.544158428,9311.854479,1,FALSE,FALSE,TRUE,FALSE,FALSE
428000,13,0.488569618,9017.878324,1,TRUE,FALSE,TRUE,FALSE,FALSE
428000,43,0.445500953,4885.023181,1,FALSE,FALSE,TRUE,FALSE,FALSE
428000,43,0.341031168,6540.527757,1,TRUE,FALSE,TRUE,FALSE,FALSE
428000,6,0.451064215,5864.456691,1,FALSE,FALSE,TRUE,FALSE,FALSE
428000,6,0.362768035,7328.264149,1,TRUE,FALSE,TRUE,FALSE,FALSE
428000,14,0.461259339,8963.440957,1,FALSE,FALSE,FALSE,TRUE,FALSE
428000,14,0.499619465,11184.91104,1,TRUE,FALSE,FALSE,TRUE,FALSE
428000,40,0.597633939,5323.802753,1,FALSE,FALSE,FALSE,FALSE,TRUE
428000,40,0.465081524,7615.212741,1,TRUE,FALSE,FALSE,FALSE,TRUE
510000,14,0.880556746,13169.21397,1,FALSE,TRUE,FALSE,FALSE,FALSE
510000,14,0.798182207,15240.65103,1,TRUE,TRUE,FALSE,FALSE,FALSE
510000,13,0.556495766,7987.934762,1,FALSE,FALSE,TRUE,FALSE,FALSE
510000,13,0.502856377,7715.759984,1,TRUE,FALSE,TRUE,FALSE,FALSE
510000,43,0.458153555,4018.392313,1,FALSE,FALSE,TRUE,FALSE,FALSE
510000,43,0.361345011,5383.702643,1,TRUE,FALSE,TRUE,FALSE,FALSE
510000,6,0.465905706,4972.98767,1,FALSE,FALSE,TRUE,FALSE,FALSE
510000,6,0.38566114,6219.783458,1,TRUE,FALSE,TRUE,FALSE,FALSE
510000,14,0.489523406,7413.867797,1,FALSE,FALSE,FALSE,TRUE,FALSE
510000,14,0.526431098,9303.613602,1,TRUE,FALSE,FALSE,TRUE,FALSE
510000,40,0.61076456,4410.787109,1,FALSE,FALSE,FALSE,FALSE,TRUE
510000,40,0.487016005,6223.187415,1,TRUE,FALSE,FALSE,FALSE,TRUE
607000,14,0.928740889,10730.23089,1,FALSE,TRUE,FALSE,FALSE,FALSE
607000,14,0.843579336,12652.26041,1,TRUE,TRUE,FALSE,FALSE,FALSE
607000,13,0.565697726,6858.761318,1,FALSE,FALSE,TRUE,FALSE,FALSE
607000,13,0.513931468,6612.601051,1,TRUE,FALSE,TRUE,FALSE,FALSE
607000,43,0.469769209,3308.621559,1,FALSE,FALSE,TRUE,FALSE,FALSE
607000,43,0.380139222,4396.988461,1,TRUE,FALSE,TRUE,FALSE,FALSE
607000,6,0.480304777,4218.681247,1,FALSE,FALSE,TRUE,FALSE,FALSE
607000,6,0.405716476,5231.64356,1,TRUE,FALSE,TRUE,FALSE,FALSE
607000,14,0.515632536,6087.992318,1,FALSE,FALSE,FALSE,TRUE,FALSE
607000,14,0.549444672,7565.021084,1,TRUE,FALSE,FALSE,TRUE,FALSE
607000,40,0.622799031,3669.494288,1,FALSE,FALSE,FALSE,FALSE,TRUE
607000,40,0.50730798,5078.459165,1,TRUE,FALSE,FALSE,FALSE,TRUE
724000,14,0.973527785,8660.586423,1,FALSE,TRUE,FALSE,FALSE,FALSE
724000,14,0.887501128,10504.97611,1,TRUE,TRUE,FALSE,FALSE,FALSE
724000,13,0.571171258,5896.82328,1,FALSE,FALSE,TRUE,FALSE,FALSE
724000,13,0.521353238,5652.211462,1,TRUE,FALSE,TRUE,FALSE,FALSE
724000,43,0.48048104,2726.839049,1,FALSE,FALSE,TRUE,FALSE,FALSE
724000,43,0.397414202,3562.523022,1,TRUE,FALSE,TRUE,FALSE,FALSE
724000,6,0.493460613,3598.772218,1,FALSE,FALSE,TRUE,FALSE,FALSE
724000,6,0.42584482,4382.970508,1,TRUE,FALSE,TRUE,FALSE,FALSE
724000,14,0.539692855,4953.787157,1,FALSE,FALSE,FALSE,TRUE,FALSE
724000,14,0.56566469,6050.94156,1,TRUE,FALSE,FALSE,TRUE,FALSE
724000,40,0.634059899,3063.864524,1,FALSE,FALSE,FALSE,FALSE,TRUE
724000,40,0.524652893,4114.266845,1,TRUE,FALSE,FALSE,FALSE,TRUE
862000,14,1.013779476,6975.167205,1,FALSE,TRUE,FALSE,FALSE,FALSE
862000,14,0.927066307,8780.671833,1,TRUE,TRUE,FALSE,FALSE,FALSE
862000,13,0.572804537,5086.93053,1,FALSE,FALSE,TRUE,FALSE,FALSE
862000,13,0.524400194,4855.676784,1,TRUE,FALSE,TRUE,FALSE,FALSE
862000,43,0.490086711,2265.096399,1,FALSE,FALSE,TRUE,FALSE,FALSE
862000,43,0.412712703,2887.025882,1,TRUE,FALSE,TRUE,FALSE,FALSE
862000,6,0.506051861,3090.426663,1,FALSE,FALSE,TRUE,FALSE,FALSE
862000,6,0.444442824,3680.497957,1,TRUE,FALSE,TRUE,FALSE,FALSE
862000,14,0.560596999,4035.561431,1,FALSE,FALSE,FALSE,TRUE,FALSE
862000,14,0.581330418,4771.400402,1,TRUE,FALSE,FALSE,TRUE,FALSE
862000,40,0.644144594,2583.420857,1,FALSE,FALSE,FALSE,FALSE,TRUE
862000,40,0.540251564,3354.902517,1,TRUE,FALSE,FALSE,FALSE,TRUE
